,COMUNIDAD,S_AMOR,AÑOS_PAREJA,S_PAREJA,CONVIVE_PAREJA,AFINIDAD_GEN,AFINIDAD_GUSTOS,AFINIDAD_SOCIAL,AFINIDAD_ECONOMI,AFINIDAD_SEX,IMPORTANCIA_SEX,IMPORTANCIA_SEX_PAREJA,EDUCACION_S,ATRACION_P,N_PAREJAS,COMUNICACION_SEX,R_EXT_MATRIMONIAL,ATRACCIÓN,F_ANUAL,SEXO,EDAD,ESTUDIOS,SIT_LABORAL,STATUS,NACIONALIDAD,RELIGION,BIENESTAR,OCUPACION_Agricultor,OCUPACION_Autónomo,OCUPACION_Comerciante,OCUPACION_Director,OCUPACION_Mando,OCUPACION_Obrero,OCUPACION_Otro,F_SEXO_Diariamente,F_SEXO_Mensualmente,F_SEXO_Ocasionalmente,F_SEXO_Regularmente,F_SEXO_Sin actividad sexual
746,9,5,33,5,1,3,4,4,4,5,8,6,0,1,1,3,0,1,0,0,54,3,2,1,1,1,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
747,9,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,2,0,1,45,3,0,2,1,1,1.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
748,9,5,36,4,1,4,3,5,3,4,10,8,0,0,1,3,0,1,0,0,52,1,2,1,1,1,3.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
749,8,2,0,0,0,0,0,0,0,0,7,0,1,0,6,3,1,2,0,0,33,3,2,1,1,1,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
750,17,4,0,0,0,0,0,0,0,0,7,0,1,0,6,3,1,2,0,0,23,2,1,2,1,1,3.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
751,9,5,15,4,1,4,5,5,4,5,8,8,1,0,3,3,0,1,0,1,30,2,2,1,1,0,4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
752,9,5,6,5,1,4,4,5,4,5,8,10,1,0,2,3,0,1,0,1,28,2,2,1,1,1,4.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
753,8,4,6,4,1,3,4,4,4,4,9,9,1,0,3,3,0,1,0,0,42,2,2,1,1,0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
754,9,4,15,4,1,3,4,4,4,5,7,7,0,0,1,3,0,1,0,1,39,2,2,1,1,1,3.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
755,9,5,21,5,1,4,5,5,5,5,8,8,0,1,1,3,0,1,0,0,40,4,2,2,1,1,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
756,9,5,36,4,1,3,2,5,4,4,10,10,0,0,1,3,0,1,0,1,58,1,2,1,1,1,2.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
757,8,5,0,0,0,0,0,0,0,0,5,0,1,0,6,3,0,0,0,0,30,4,2,1,1,1,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
758,7,4,33,5,1,3,4,5,5,4,7,8,0,0,1,3,0,1,0,1,54,0,2,1,1,1,3.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
759,7,1,0,0,0,0,0,0,0,0,5,0,1,0,3,3,0,2,0,0,21,2,1,1,1,1,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
760,11,3,40,3,1,2,3,4,4,3,5,5,0,0,3,3,1,1,0,0,74,1,2,0,1,1,3.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
761,17,4,17,4,1,3,4,5,4,4,8,9,1,0,1,3,0,1,1,1,34,1,2,1,1,1,3.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
762,7,4,25,4,1,3,4,5,4,5,5,7,0,0,1,3,0,1,0,1,40,3,2,1,1,1,3.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
763,17,5,18,4,1,3,4,4,4,5,6,6,0,0,5,3,0,1,0,0,45,4,2,1,1,1,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
764,17,5,1,5,1,4,5,5,5,5,5,5,0,1,6,3,0,2,0,0,40,3,2,1,1,1,3.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
765,9,5,21,4,1,3,5,5,4,5,7,7,1,0,1,3,0,1,0,1,42,1,2,1,1,0,3.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
766,9,4,15,4,1,3,4,4,4,5,9,7,1,1,1,3,0,1,0,1,32,2,2,1,1,0,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
767,7,4,15,4,1,3,2,4,4,4,7,6,1,0,1,3,0,1,1,1,31,2,2,1,1,1,3.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
768,9,1,0,0,0,0,0,0,0,0,7,0,1,0,6,3,1,0,1,1,20,2,2,1,0,1,4.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
769,10,4,58,4,1,3,4,4,4,2,10,8,0,0,6,3,0,1,0,0,81,2,2,1,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
770,17,5,46,4,1,3,5,5,5,5,7,7,0,0,1,3,0,1,1,1,70,1,2,0,1,1,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
771,8,4,26,4,1,3,4,4,4,4,7,7,0,0,1,3,0,1,1,1,44,2,2,1,1,1,3.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
772,8,3,0,0,0,0,0,0,0,0,5,0,0,0,6,3,0,1,0,1,60,3,2,1,1,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
773,10,0,18,4,1,3,0,5,5,4,7,9,0,0,1,3,0,1,1,1,72,0,2,1,0,0,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
774,17,5,13,5,1,4,3,5,4,5,9,9,0,0,2,3,0,1,0,1,34,2,2,1,1,1,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
775,17,5,29,5,1,3,3,5,3,5,7,7,0,0,1,3,0,1,0,1,48,2,2,1,1,1,2.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
776,7,5,12,5,1,4,5,5,1,5,8,9,1,0,4,3,0,1,1,1,29,2,0,1,1,1,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
777,9,5,23,5,1,4,5,5,5,5,8,7,0,0,1,3,0,1,0,1,46,1,2,1,1,0,3.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
778,8,4,45,4,1,4,3,4,4,4,10,10,0,0,1,3,0,1,0,1,72,2,2,1,1,1,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
779,11,4,0,0,0,0,0,0,0,0,7,0,0,0,4,3,0,2,1,0,39,2,2,1,1,1,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
780,9,5,0,0,0,0,0,0,0,0,6,0,0,0,1,3,0,1,0,0,60,1,2,1,1,1,4.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
781,11,4,30,4,1,3,5,4,3,4,8,8,0,0,1,3,0,1,1,1,50,3,2,1,1,1,3.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
782,7,4,23,4,1,3,4,4,4,4,8,10,0,0,2,3,0,1,0,1,40,2,2,1,1,1,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
783,9,1,0,0,0,0,0,0,0,0,8,0,0,0,1,3,0,1,0,1,73,0,2,1,1,1,2.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
784,9,4,47,4,1,3,3,1,1,1,5,8,0,0,1,1,0,1,0,1,71,1,2,1,1,1,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
785,10,4,8,4,1,3,4,3,4,4,7,10,1,0,1,3,0,1,0,1,31,2,2,1,1,1,3.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
786,8,4,18,5,1,3,4,4,4,4,8,8,0,0,1,3,0,1,1,1,42,2,2,1,1,1,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
787,5,5,0,0,0,0,0,0,0,0,5,0,0,0,6,3,1,0,0,0,57,4,2,1,1,0,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
788,10,3,26,4,1,2,4,4,4,5,9,9,0,0,1,3,0,1,1,1,57,2,2,2,1,1,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
789,17,5,9,5,1,3,2,5,4,5,8,8,1,0,3,3,0,1,0,1,29,3,2,1,1,1,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
790,7,5,50,5,1,3,3,5,4,4,4,9,0,0,1,3,0,1,1,1,71,2,2,1,1,1,3.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
791,5,4,0,0,0,0,0,0,0,0,10,0,0,0,1,3,0,1,0,1,47,2,0,1,1,1,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
792,11,5,17,4,1,3,5,5,4,4,9,10,0,1,2,3,0,1,0,1,43,4,2,2,1,0,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
793,17,4,30,4,1,3,4,4,4,4,8,8,0,1,1,3,0,1,1,0,59,2,2,1,1,0,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
794,17,4,4,4,0,3,3,4,3,4,6,5,1,0,1,3,0,1,0,0,26,4,2,1,1,1,3.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
795,9,5,20,5,1,4,5,5,3,5,5,10,0,0,1,3,0,1,0,1,38,2,2,1,1,0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
796,17,5,44,5,1,4,4,4,5,4,7,8,0,0,1,3,0,1,1,1,52,2,2,1,1,1,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
797,8,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,1,0,1,78,0,2,0,1,1,1.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
798,11,5,33,5,1,3,4,4,4,4,8,8,0,0,1,3,0,1,0,1,53,2,0,1,1,2,4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
799,17,1,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,1,53,2,2,1,1,1,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
800,3,1,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,1,1,1,46,2,0,1,1,0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
801,17,4,35,4,1,3,4,4,4,4,7,7,1,0,1,3,0,1,0,1,57,2,2,1,1,1,3.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
802,8,5,9,4,1,4,4,4,4,4,7,7,0,1,2,3,0,1,0,1,39,3,2,1,1,1,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
803,8,5,13,4,1,3,3,4,4,4,7,6,0,0,2,3,0,1,0,0,40,2,2,1,1,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
804,9,0,0,0,0,0,0,0,0,0,10,0,0,0,1,3,0,0,0,1,77,2,2,1,1,1,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
805,8,5,17,5,1,4,5,4,5,5,8,8,1,0,1,3,0,1,0,1,32,3,2,1,1,1,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
806,9,5,4,5,0,3,3,4,3,4,10,10,0,0,5,3,0,1,0,1,41,4,2,1,1,0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
807,17,4,23,5,1,4,4,4,4,4,7,7,1,0,1,3,0,1,0,0,47,2,2,1,1,1,3.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
808,5,4,20,4,1,4,4,4,4,4,7,7,0,0,2,3,1,2,0,0,44,2,2,1,1,1,4.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
809,8,4,7,4,1,1,4,5,4,4,7,7,0,0,6,3,0,1,0,1,37,4,2,2,1,1,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
810,9,4,14,4,1,3,4,4,4,4,7,7,0,0,2,3,0,1,0,1,38,2,2,1,1,0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
811,9,5,5,5,1,2,3,4,4,5,9,10,1,0,1,1,0,1,0,1,24,2,2,1,1,1,4.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
812,9,5,3,5,1,4,5,4,4,5,7,7,0,0,2,1,0,1,0,0,35,4,2,2,1,1,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
813,8,5,0,4,0,3,3,4,3,4,8,8,1,0,6,3,1,1,1,1,20,2,2,1,1,1,4.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
814,9,5,0,0,0,0,0,0,0,0,8,0,0,0,6,0,1,0,0,1,34,4,2,1,1,1,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
815,11,2,0,0,0,0,0,0,0,0,5,0,1,0,6,3,1,1,0,0,51,2,2,0,1,1,2.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
816,17,3,20,4,1,3,5,3,3,4,6,6,0,0,3,3,0,1,1,0,50,2,2,1,1,0,3.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
817,9,0,0,0,0,0,0,0,0,0,10,0,0,0,1,3,0,0,0,1,72,0,2,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
818,5,5,3,4,0,3,3,4,3,4,7,7,1,0,6,3,0,2,0,0,22,3,1,1,1,0,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
819,17,4,7,4,1,3,4,4,3,4,4,5,1,0,3,3,0,1,1,0,40,2,2,1,1,0,3.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
820,9,5,6,4,0,3,3,4,3,4,8,7,1,1,1,2,0,2,0,1,22,2,1,1,1,1,3.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
821,17,1,0,0,0,0,0,0,0,0,8,0,0,0,3,3,0,2,0,0,58,3,2,1,1,1,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
822,5,5,14,5,1,3,4,4,2,4,8,8,1,0,1,3,0,1,0,1,38,3,2,2,1,1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
823,9,4,45,4,1,3,4,5,4,5,9,7,0,0,6,3,0,1,1,0,73,2,2,1,1,1,3.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
824,9,5,40,5,1,3,4,4,4,4,4,5,0,0,4,3,1,2,0,0,61,2,2,1,1,0,2.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
825,8,5,30,4,1,3,4,4,4,4,7,7,0,0,1,3,0,1,0,1,53,4,0,1,1,0,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
826,5,0,0,0,0,0,0,0,0,0,10,0,0,0,1,3,0,1,0,1,70,0,2,1,1,1,1.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
827,17,4,15,4,1,4,3,4,4,5,5,4,1,0,1,3,0,1,0,0,34,2,2,1,1,1,3.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
828,17,1,0,0,0,0,0,0,0,0,7,0,1,0,3,3,1,0,0,1,18,2,1,2,1,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
829,17,4,25,4,1,3,4,4,4,4,8,8,1,0,2,3,0,1,0,1,40,2,2,1,1,1,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
830,5,4,10,4,1,2,4,4,4,4,7,7,0,0,1,3,0,1,0,0,30,2,2,1,1,1,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
831,8,0,48,5,0,3,3,4,3,4,9,9,0,0,1,3,0,1,1,1,77,0,2,0,1,1,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
832,9,4,29,4,1,3,5,5,5,4,7,8,0,0,1,3,0,1,0,0,54,2,2,1,1,1,4.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
833,7,5,12,5,1,4,5,5,3,5,9,9,0,0,1,3,0,1,1,0,33,2,2,1,1,1,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
834,17,4,25,4,1,4,4,4,4,5,8,7,1,0,1,3,0,1,0,0,44,3,2,1,1,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
835,8,4,6,4,0,3,3,4,3,4,7,7,0,0,6,3,1,1,1,0,45,4,2,1,1,0,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
836,8,2,23,1,1,1,2,3,3,2,5,10,0,0,1,3,0,1,1,1,45,2,2,1,1,1,3.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
837,11,4,45,5,1,4,4,3,4,4,8,8,0,0,1,3,0,1,0,1,63,4,2,2,1,1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
838,4,5,0,0,0,0,0,0,0,0,10,0,1,0,6,3,1,2,0,0,19,2,2,1,1,0,4.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
839,9,0,0,0,0,0,0,0,0,0,9,0,0,0,2,3,0,0,0,0,44,2,2,1,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
840,17,1,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,1,1,36,4,2,1,1,1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
841,8,1,0,0,0,0,0,0,0,0,8,0,0,0,1,3,0,1,0,1,42,3,2,1,1,1,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
842,17,4,42,5,1,3,4,4,4,4,10,10,1,0,1,3,0,1,1,1,75,0,1,0,1,1,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
843,8,1,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,1,66,1,2,1,1,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
844,17,1,0,0,0,0,0,0,0,0,8,0,0,0,2,3,0,0,0,1,53,3,2,1,0,1,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
845,3,5,27,5,1,4,3,4,3,5,7,8,0,0,1,3,0,1,0,1,50,1,2,1,1,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
846,4,3,10,5,1,3,5,5,5,4,8,8,0,0,3,3,0,1,1,1,34,2,2,1,1,0,4.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
847,17,0,0,0,0,0,0,0,0,0,6,0,0,0,2,3,0,0,1,1,59,2,2,1,1,1,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
848,4,5,16,4,1,4,4,5,5,4,7,7,0,0,2,3,1,1,0,0,43,3,2,1,1,0,3.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
849,7,4,32,4,1,3,4,4,4,4,8,7,0,0,1,1,0,1,0,0,50,2,2,2,1,1,4.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
850,9,4,27,4,1,3,4,4,3,4,5,5,1,0,6,3,0,1,0,0,51,2,2,1,1,1,3.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
851,11,3,1,4,0,3,3,4,3,4,5,5,1,0,6,3,0,1,1,0,39,2,2,1,1,0,1.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
852,10,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,1,0,80,1,2,1,1,1,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
853,8,3,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,1,0,57,4,2,1,1,0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
854,7,4,6,4,1,2,4,4,4,4,6,6,0,0,2,3,0,1,0,1,36,3,2,1,1,0,4.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
855,17,4,6,4,0,3,3,4,3,4,6,3,1,0,1,1,0,2,0,0,23,2,2,1,1,0,4.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
856,17,2,0,0,0,0,0,0,0,0,9,0,1,0,1,3,0,1,0,1,20,2,0,1,1,1,4.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
857,4,5,32,5,1,3,4,5,4,5,8,8,0,0,1,3,0,1,0,1,58,2,2,1,1,1,2.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,7,4,57,5,1,4,5,5,4,0,7,7,0,0,1,1,0,1,0,1,78,0,2,1,1,1,1.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
859,17,4,45,5,1,4,5,5,5,5,10,10,0,0,1,3,0,1,1,1,64,1,0,1,1,1,3.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
860,9,4,20,4,1,3,4,4,4,4,8,6,1,0,2,3,0,1,0,0,38,2,2,1,1,1,3.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
861,8,3,30,4,1,3,4,4,4,4,5,8,0,0,1,3,0,1,0,1,56,2,2,1,1,1,1.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
862,8,5,4,5,1,3,5,5,5,4,6,5,0,1,5,3,0,1,0,0,33,4,2,2,1,1,4.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
863,4,4,19,5,1,4,4,5,4,5,10,10,0,0,2,3,0,1,0,0,40,2,2,1,1,0,4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
864,8,4,25,5,1,3,4,4,3,4,8,8,0,0,1,3,0,1,0,0,50,1,0,1,1,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
865,8,3,30,3,1,3,2,4,4,3,5,5,0,0,1,3,0,1,0,1,52,2,2,1,1,1,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
866,7,5,2,5,0,3,3,4,3,4,7,7,1,0,1,3,1,1,0,1,20,3,1,1,1,1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
867,9,5,7,5,1,4,5,5,5,5,5,7,1,0,6,3,0,1,1,1,29,3,2,1,1,0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
868,5,2,50,3,1,0,3,2,4,2,0,0,0,0,2,3,0,2,0,0,67,0,2,1,1,1,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
869,11,4,13,4,0,3,3,4,3,4,5,5,0,0,1,3,0,1,1,1,54,1,2,1,1,0,2.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
870,9,4,15,5,1,3,4,4,4,4,7,7,0,0,1,3,0,1,0,0,44,2,2,1,1,1,4.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
871,8,4,30,4,1,3,4,4,4,4,5,5,0,0,1,3,0,1,0,1,58,2,2,1,1,1,2.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
872,9,5,15,5,1,4,5,5,4,5,10,10,0,0,2,3,0,1,1,1,37,2,0,1,1,0,3.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
